GENRE	DETAIL_TYPE	CONTENT	UNREPLACABLE	UNREMOVABLE	VERSION	EXPIRE	TYPE	SCRIPTFILE	EQUIPFUN	UNEQUIPFUN	ICONPATH	REMARK
24	8	Trõng ¸c §Ö Tö	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
24	9	NhËp Quan ®¹o nh©n	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
24	10	S¬n D­¬ng ®¹o nh©n	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
24	11	HiÖu óy	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
24	12	§« óy	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
24	13	Th«i MÖnh T¶n Nh©n	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
24	14	Thùc T©m T¶n Nh©n	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
25	1	§¹t Ma Kim Cang	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
25	2	La H¸n Hé Ph¸p	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
25	3	TruyÒn kinh ph¸p s­	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
25	4	Bİ ®éc thİch kh¸ch	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
25	5	Tö Tróc sø	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
25	6	H¶i NguyÖt sø	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
25	7	Tø H¶i hiÖp	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
25	8	§Ö tö t¸m tói	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
25	9	V« ng· ®¹o nh©n	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
25	10	Nhµn V©n HiÖp §¹o	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
25	11	PhÊn vò t­íng qu©n	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
25	12	PhÊn uy t­íng qu©n	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
25	13	H¾c V« Th­êng	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
25	14	B¹ch V« Th­êng	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
26	1	B¸t Bé Thiªn Long	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
26	2	B¸t B¶o La H¸n	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
26	3	V« L­îng Ph¸p T«n	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
26	4	Thiªn C¬ Sø Gi¶	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
26	5	B¹ch Liªn Tiªn Tö	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
26	6	Ngäc VËn Tiªn Tö	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
26	7	Long §Çu ThÇn C¸i	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
26	8	KhÊt Thiªn ThÇn C¸i	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
26	9	Ch­ëng Kinh ®¹o nh©n	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
26	10	Th¸i Êt T¶n Nh©n	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
26	11	Long T­¬ng t­íng qu©n	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
26	12	Hæ Dùc t­íng qu©n	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
26	13	U Minh Quû S¸t	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
26	14	V« §æng La S¸t	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
27	1	Tr­ëng l·o §¹t Ma §­êng	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
27	2	Tr­ëng l·o La H¸n §­êng	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
27	3	Tr­ëng l·o Tµng Kinh C¸c	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
27	4	Thiªn Thñ Sø Gi¶	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
27	5	Kim Quang Tiªn Tö	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
27	6	Thiªn ¢m Tiªn Tö	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
27	7	ChÊp Ph¸p ThÇn C¸i	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
27	8	Ch­ëng Bæng ThÇn C¸i	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
27	9	Th­îng Thanh §¹o Nh©n	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
27	10	Tö Hµ T¶n Nh©n	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
27	11	TrÊn Qu©n T­íng Qu©n	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
27	12	Chinh Lç T­íng Qu©n	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
27	13	Diªm La Quû S¸t	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
27	14	Cæ §éc La S¸t	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
28	1	Thñ täa §¹t Ma §­êng	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
28	2	Thñ täa La H¸n §­êng	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
28	3	Thñ täa Tµng Kinh C¸c	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
28	4	Thiªn Thñ ThÇn VÖ	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
28	5	Kim Quang th¸nh n÷	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
28	6	Thiªn ¢m th¸nh n÷	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
28	7	ChÊp Ph¸p tr­ëng l·o	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
28	8	Ch­ëng Bæng tr­ëng l·o	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
28	9	Th­îng Thanh ch©n nh©n	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
28	10	Tö Tiªu th­îng nh©n	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
28	11	TrÊn Qu©n nguyªn so¸i	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
28	12	Chinh Lç nguyªn so¸i	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
28	13	Diªm La t«n gi¶	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
28	14	Cæ §éc t«n gi¶	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
30	1	Tèng Binh sÜ	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	30 danh hiÖu chiÕn tr­êng
30	2	Tèng_Vâ Dòng HiÖu óy	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
30	3	Tèng_Th­êng Th¾ng §« thèng	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
30	4	Tèng_§Şnh B¾c ®¹i Tiªn phong	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
30	5	Tèng_V« Song §¹i t­íng qu©n	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
30	6	Tèng_Hé Quèc §¹i nguyªn so¸i	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
30	7	Binh sÜ Liªu	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
30	8	Liªu_Kiªu Dòng §« óy	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
30	9	Liªu_TuyÖt trÇn §« thèng	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
30	10	Liªu_B×nh Nam ®¹i Tiªn phong	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
30	11	Liªu_Th«ng Thiªn §¹i t­íng qu©n	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
30	12	Nam ViÖn ®¹i V­¬ng	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
30	13	Tèng -Ph¸ TrËn §èc hé	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
30	14	Liªu-Ph¸ TrËn §èc hé 	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
30	15	Tèng -Ph¸ TrËn §èc hé	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
30	16	Liªu-Ph¸ TrËn §èc hé 	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
30	17	Tèng-TrÊn Qu©n Hæ kú	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
30	18	Liªu-TrÊn Qu©n Hæ kú	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
30	19	Tèng -ThiÕt Cæ Long VÖ	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
30	20	Liªu- ThiÕt Cæ Long VÖ	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
30	21	Tèng- V« Song Phi T­íng	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
30	22	Liªu-V« Song Phi T­íng	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
30	23	Tèng- Ngù §Şch M·nh Sü	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
30	24	Liªu- Ngù §Şch M·nh Sü	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
30	25	Tèng thèng so¸i	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
30	26	Liªu thèng so¸i	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
50	1	Mï ch÷	0	0	0	0	0		Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
50	2	Sinh ®å	0	0	0	0	0		Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
50	3	Tó tµi	0	0	0	0	0		Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
50	4	Cö nh©n	0	0	0	0	0		Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
50	5	Cèng sÜ	0	0	0	0	0		Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
50	6	TiÕn sÜ	0	0	0	0	0		Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
50	7	Häc sÜ	0	0	0	0	0		Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
50	8	V¨n th­ c¸c häc sÜ	0	0	0	0	0		Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
50	9	Hµn l©m viÖn ®¹i häc sÜ	0	0	0	0	0		Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
50	10	V¨n khóc tinh	0	0	0	0	0		Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
51	1	Thµnh §« thµnh chñ	0	0	0	0	3	\script\global\playertitle.lua	CityWarEquip	CityWarUnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	Sè 51 dïng cho C«ng thµnh chiÕn
51	2	Thµnh §« QuËn Chóa 	0	0	0	0	3	\script\global\playertitle.lua	CityWarEquip	CityWarUnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
51	3	Thµnh §« qu©n s­	0	0	0	0	3	\script\global\playertitle.lua	CityWarEquip	CityWarUnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
51	4	Thµnh §« danh bé	0	0	0	0	1	\script\global\playertitle.lua	CityWarEquip	CityWarUnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
51	5	TuyÒn Ch©u thµnh chñ	0	0	0	0	3	\script\global\playertitle.lua	CityWarEquip	CityWarUnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
51	6	TuyÒn Ch©u QuËn Chóa 	0	0	0	0	3	\script\global\playertitle.lua	CityWarEquip	CityWarUnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
51	7	TuyÒn Ch©u qu©n s­	0	0	0	0	3	\script\global\playertitle.lua	CityWarEquip	CityWarUnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
51	8	TuyÒn Ch©u danh bé	0	0	0	0	1	\script\global\playertitle.lua	CityWarEquip	CityWarUnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
51	9	T­¬ng D­¬ng thµnh chñ	0	0	0	0	3	\script\global\playertitle.lua	CityWarEquip	CityWarUnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
51	10	T­¬ng D­¬ng QuËn Chóa 	0	0	0	0	3	\script\global\playertitle.lua	CityWarEquip	CityWarUnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
51	11	T­¬ng D­¬ng qu©n s­	0	0	0	0	3	\script\global\playertitle.lua	CityWarEquip	CityWarUnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
51	12	T­¬ng D­¬ng danh bé	0	0	0	0	1	\script\global\playertitle.lua	CityWarEquip	CityWarUnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
52	1	Quèc Tö gi¸m nhËp m«n	0	0	0	0	0	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
52	2	Quèc Tö gi¸m tiªn sinh	0	0	0	0	0	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
52	3	Quèc Tö gi¸m trî gi¸o	0	0	0	0	0	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
52	4	Quèc Tö gi¸m trùc gi¶ng	0	0	0	0	0	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
52	5	Quèc Tö gi¸m gi¶ng s­	0	0	0	0	0	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
52	6	Quèc Tö gi¸m gi¸o s­	0	0	0	0	0	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
52	7	Quèc Tö gi¸m Chñ Bé	0	0	0	0	0	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
52	8	Quèc Tö gi¸m Gi¸m Thõa	0	0	0	0	0	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
52	9	Quèc Tö gi¸m T­ NghiÖp	0	0	0	0	0	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
52	10	Quèc Tö gi¸m TÕ Töu	0	0	0	0	0	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
53	1	Thiªn C¬ ThÇn To¸n	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
53	2	§o¹t B¶o Kú Binh	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
53	3	Hoa ®¨ng v­¬ng	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
60	1	NhÊt PhÈm §­êng-T©n BŞ	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
60	2	NhÊt PhÈm §­êng-Thİch Kh¸ch	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
60	3	NhÊt PhÈm §­êng-Phi Hé	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
60	4	NhÊt PhÈm §­êng-Hæ Dùc	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
60	5	NhÊt PhÈm §­êng-Vò VÖ	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
60	6	NhÊt PhÈm §­êng-Gian TÕ	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
60	7	§iÖp ¶nh kú hiÖp	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
60	8	Tung hoµnh T©y H¹	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
60	11	Duy tr× gi¶m sinh lùc	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
60	12	Duy tr× gi¶m néi lùc	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
60	13	Lùc c«ng kİch gi¶m	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
60	14	Phßng thñ gi¶m	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
60	15	C«ng kİch phßng thñ gi¶m	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
60	16	Tèc ®é di chuyÓn gi¶m	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
60	21	§éc d­îc nh©n th¶o (nhÑ)	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
60	22	§éc d­îc nh©n th¶o (trung)	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
60	23	§éc d­îc nh©n th¶o (m¹nh)	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
60	24	§éc d­îc nh©n th¶o (cùc m¹nh)	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
60	25	§éc d­îc nh©n th¶o (kŞch liÖt)	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
60	999	V« §Şch §¬n §Êu	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
60	1000	V« §Şch Tæ §éi	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
61	1	§Ö tö Long Tö Héi	0	0	0	0	0				\UImage\×ªÉúÍ¼±ê\Áú×Ó»áÍ¼±ê.spr	61 lµ chuyÓn sinh chuyªn dïng cña phiªn b¶n VN
61	2	§Ö tö Phông Tö Héi	0	0	0	0	0				\UImage\×ªÉúÍ¼±ê\·ï×Ó»áÍ¼±ê.spr	
61	3	§Ö tö Hæ Tö Héi	0	0	0	0	0				\UImage\×ªÉúÍ¼±ê\»¢×Ó»áÍ¼±ê.spr	
61	4	§Ö tö ¦ng Tö Héi	0	0	0	0	0				\UImage\×ªÉúÍ¼±ê\Ó¥×Ó»áÍ¼±ê.spr	
61	5	Tø Linh Phôc Sinh	0	0	0	0	2	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
61	6	Ng¹o ThÕ V« Song	0	0	0	0	2	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
62	1	Siªu Nh©n VŞt Muèi	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
62	2	Siªu Nh©n Gao	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
62	3	Siªu Nh©n M× Bß	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
62	4	Siªu Nh©n M× Gµ	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
62	5	Siªu Nh©n M× T«m	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
62	6	Sèng kh«ng yªu!	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
62	7	HËn §êi V« §èi	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
62	8	Xinh Kh«ng Kiªu	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
62	9	Võa Kiªu Võa §iªu	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
62	10	Xinh G¸i Ngang Tr¸i	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
62	11	XÊu KÕt CÊu §Ñp	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
62	12	Teen Vâ L©m	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
62	13	Buån V× §Ñp Trai	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
62	14	BĞ Kháe BĞ §Ñp	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
