ID	Type	Title	Remark	BaguaFlag	SpecialOpStr	SpecialOpDesc	BangdingFlag	BatchNum	LimitTaskValue_0	LimitTaskValue_1	CostTaskValue_0	LimitDesc	CostItem_0	CostItem_1	CostItem_2	CostItem_3	CostItem_4	CostVMoney_0	CostVMoney_1	CostVMoney_2	StatKey
30300	1	N©ng cÊp trang bŞ DiÖu D­¬ng	Îäµ±Ë×¼ÒÒ«ÑôÍ·+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3154;1	2;95;204;8	2;1;30370;8			1;2000000			
30301	1	N©ng cÊp trang bŞ DiÖu D­¬ng	Îäµ±Ë×¼ÒÒ«ÑôÍ·+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3155;1	2;95;204;8	2;1;30370;8			1;2000000			
30302	1	N©ng cÊp trang bŞ DiÖu D­¬ng	Îäµ±Ë×¼ÒÒ«ÑôÍ·+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3156;1	2;95;204;8	2;1;30370;8			1;2000000			
30303	1	N©ng cÊp trang bŞ DiÖu D­¬ng	Îäµ±Ë×¼ÒÒ«ÑôÍ·+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3157;1	2;95;204;8	2;1;30370;8			1;2000000			
30304	1	N©ng cÊp trang bŞ DiÖu D­¬ng	ÑîÃÅÇ¹ÆïÒ«ÑôÍ·+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3158;1	2;95;204;8	2;1;30370;8			1;2000000			
30305	1	N©ng cÊp trang bŞ DiÖu D­¬ng	ÑîÃÅÇ¹ÆïÒ«ÑôÍ·+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3159;1	2;95;204;8	2;1;30370;8			1;2000000			
30306	1	N©ng cÊp trang bŞ DiÖu D­¬ng	ÑîÃÅÇ¹ÆïÒ«ÑôÍ·+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3160;1	2;95;204;8	2;1;30370;8			1;2000000			
30307	1	N©ng cÊp trang bŞ DiÖu D­¬ng	ÑîÃÅÇ¹ÆïÒ«ÑôÍ·+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3161;1	2;95;204;8	2;1;30370;8			1;2000000			
30308	1	N©ng cÊp trang bŞ DiÖu D­¬ng	ÑîÃÅ¹­ÆïÒ«ÑôÍ·+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3162;1	2;95;204;8	2;1;30370;8			1;2000000			
30309	1	N©ng cÊp trang bŞ DiÖu D­¬ng	ÑîÃÅ¹­ÆïÒ«ÑôÍ·+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3163;1	2;95;204;8	2;1;30370;8			1;2000000			
30310	1	N©ng cÊp trang bŞ DiÖu D­¬ng	ÑîÃÅ¹­ÆïÒ«ÑôÍ·+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3164;1	2;95;204;8	2;1;30370;8			1;2000000			
30311	1	N©ng cÊp trang bŞ DiÖu D­¬ng	ÑîÃÅ¹­ÆïÒ«ÑôÍ·+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3165;1	2;95;204;8	2;1;30370;8			1;2000000			
30312	1	N©ng cÊp trang bŞ DiÖu D­¬ng	Îå¶¾Ğ°ÏÀÒ«ÑôÍ·+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3166;1	2;95;204;8	2;1;30370;8			1;2000000			
30313	1	N©ng cÊp trang bŞ DiÖu D­¬ng	Îå¶¾Ğ°ÏÀÒ«ÑôÍ·+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3167;1	2;95;204;8	2;1;30370;8			1;2000000			
30314	1	N©ng cÊp trang bŞ DiÖu D­¬ng	Îå¶¾Ğ°ÏÀÒ«ÑôÍ·+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3168;1	2;95;204;8	2;1;30370;8			1;2000000			
30315	1	N©ng cÊp trang bŞ DiÖu D­¬ng	Îå¶¾Ğ°ÏÀÒ«ÑôÍ·+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3169;1	2;95;204;8	2;1;30370;8			1;2000000			
30316	1	N©ng cÊp trang bŞ DiÖu D­¬ng	Îå¶¾¹ÆÊ¦Ò«ÑôÍ·+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3170;1	2;95;204;8	2;1;30370;8			1;2000000			
30317	1	N©ng cÊp trang bŞ DiÖu D­¬ng	Îå¶¾¹ÆÊ¦Ò«ÑôÍ·+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3171;1	2;95;204;8	2;1;30370;8			1;2000000			
30318	1	N©ng cÊp trang bŞ DiÖu D­¬ng	Îå¶¾¹ÆÊ¦Ò«ÑôÍ·+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3172;1	2;95;204;8	2;1;30370;8			1;2000000			
30319	1	N©ng cÊp trang bŞ DiÖu D­¬ng	Îå¶¾¹ÆÊ¦Ò«ÑôÍ·+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3173;1	2;95;204;8	2;1;30370;8			1;2000000			
30320	1	N©ng cÊp trang bŞ DiÖu D­¬ng	À¥ÂØÌìÊ¦Ò«ÑôÍ·+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3174;1	2;95;204;8	2;1;30370;8			1;2000000			
30321	1	N©ng cÊp trang bŞ DiÖu D­¬ng	À¥ÂØÌìÊ¦Ò«ÑôÍ·+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3175;1	2;95;204;8	2;1;30370;8			1;2000000			
30322	1	N©ng cÊp trang bŞ DiÖu D­¬ng	´äÑÌÎèÏÉÒ«ÑôÍ·+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3188;1	2;95;204;8	2;1;30370;8			1;2000000			
30323	1	N©ng cÊp trang bŞ DiÖu D­¬ng	´äÑÌÎèÏÉÒ«ÑôÍ·+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3189;1	2;95;204;8	2;1;30370;8			1;2000000			
30324	1	N©ng cÊp trang bŞ DiÖu D­¬ng	´äÑÌÁéÅ®Ò«ÑôÍ·+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3190;1	2;95;204;8	2;1;30370;8			1;2000000			
30325	1	N©ng cÊp trang bŞ DiÖu D­¬ng	´äÑÌÁéÅ®Ò«ÑôÍ·+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3191;1	2;95;204;8	2;1;30370;8			1;2000000			
30326	1	N©ng cÊp trang bŞ DiÖu D­¬ng	ÉÙÁÖË×¼ÒÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3128;1	2;95;204;8	2;1;30370;8			1;2000000			
30327	1	N©ng cÊp trang bŞ DiÖu D­¬ng	ÉÙÁÖË×¼ÒÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3129;1	2;95;204;8	2;1;30370;8			1;2000000			
30328	1	N©ng cÊp trang bŞ DiÖu D­¬ng	ÉÙÁÖÎä×ÚÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3130;1	2;95;204;8	2;1;30370;8			1;2000000			
30329	1	N©ng cÊp trang bŞ DiÖu D­¬ng	ÉÙÁÖÎä×ÚÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3131;1	2;95;204;8	2;1;30370;8			1;2000000			
30330	1	N©ng cÊp trang bŞ DiÖu D­¬ng	ÉÙÁÖìø×ÚÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3132;1	2;95;204;8	2;1;30370;8			1;2000000			
30331	1	N©ng cÊp trang bŞ DiÖu D­¬ng	ÉÙÁÖìø×ÚÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3133;1	2;95;204;8	2;1;30370;8			1;2000000			
30332	1	N©ng cÊp trang bŞ DiÖu D­¬ng	ÌÆÃÅÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3134;1	2;95;204;8	2;1;30370;8			1;2000000			
30333	1	N©ng cÊp trang bŞ DiÖu D­¬ng	ÌÆÃÅÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3135;1	2;95;204;8	2;1;30370;8			1;2000000			
30334	1	N©ng cÊp trang bŞ DiÖu D­¬ng	ÌÆÃÅÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3136;1	2;95;204;8	2;1;30370;8			1;2000000			
30335	1	N©ng cÊp trang bŞ DiÖu D­¬ng	ÌÆÃÅÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3137;1	2;95;204;8	2;1;30370;8			1;2000000			
30336	1	N©ng cÊp trang bŞ DiÖu D­¬ng	¶ëáÒ·ğ¼ÒÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3138;1	2;95;204;8	2;1;30370;8			1;2000000			
30337	1	N©ng cÊp trang bŞ DiÖu D­¬ng	¶ëáÒ·ğ¼ÒÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3139;1	2;95;204;8	2;1;30370;8			1;2000000			
30338	1	N©ng cÊp trang bŞ DiÖu D­¬ng	¶ëáÒË×¼ÒÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3140;1	2;95;204;8	2;1;30370;8			1;2000000			
30339	1	N©ng cÊp trang bŞ DiÖu D­¬ng	¶ëáÒË×¼ÒÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3141;1	2;95;204;8	2;1;30370;8			1;2000000			
30340	1	N©ng cÊp trang bŞ DiÖu D­¬ng	Ø¤°ï¾»ÒÂÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3142;1	2;95;204;8	2;1;30370;8			1;2000000			
30341	1	N©ng cÊp trang bŞ DiÖu D­¬ng	Ø¤°ï¾»ÒÂÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3143;1	2;95;204;8	2;1;30370;8			1;2000000			
30342	1	N©ng cÊp trang bŞ DiÖu D­¬ng	Ø¤°ï¾»ÒÂÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3144;1	2;95;204;8	2;1;30370;8			1;2000000			
30343	1	N©ng cÊp trang bŞ DiÖu D­¬ng	Ø¤°ï¾»ÒÂÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3145;1	2;95;204;8	2;1;30370;8			1;2000000			
30344	1	N©ng cÊp trang bŞ DiÖu D­¬ng	Ø¤°ïÎÛÒÂÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3146;1	2;95;204;8	2;1;30370;8			1;2000000			
30345	1	N©ng cÊp trang bŞ DiÖu D­¬ng	Ø¤°ïÎÛÒÂÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3147;1	2;95;204;8	2;1;30370;8			1;2000000			
30346	1	N©ng cÊp trang bŞ DiÖu D­¬ng	Ø¤°ïÎÛÒÂÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3148;1	2;95;204;8	2;1;30370;8			1;2000000			
30347	1	N©ng cÊp trang bŞ DiÖu D­¬ng	Ø¤°ïÎÛÒÂÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3149;1	2;95;204;8	2;1;30370;8			1;2000000			
30348	1	N©ng cÊp trang bŞ DiÖu D­¬ng	Îäµ±µÀ¼ÒÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3150;1	2;95;204;8	2;1;30370;8			1;2000000			
30349	1	N©ng cÊp trang bŞ DiÖu D­¬ng	Îäµ±µÀ¼ÒÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3151;1	2;95;204;8	2;1;30370;8			1;2000000			
30350	1	N©ng cÊp trang bŞ DiÖu D­¬ng	Îäµ±µÀ¼ÒÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3152;1	2;95;204;8	2;1;30370;8			1;2000000			
30351	1	N©ng cÊp trang bŞ DiÖu D­¬ng	Îäµ±µÀ¼ÒÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3153;1	2;95;204;8	2;1;30370;8			1;2000000			
30352	1	N©ng cÊp trang bŞ DiÖu D­¬ng	Îäµ±Ë×¼ÒÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3154;1	2;95;204;8	2;1;30370;8			1;2000000			
30353	1	N©ng cÊp trang bŞ DiÖu D­¬ng	Îäµ±Ë×¼ÒÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3155;1	2;95;204;8	2;1;30370;8			1;2000000			
30354	1	N©ng cÊp trang bŞ DiÖu D­¬ng	Îäµ±Ë×¼ÒÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3156;1	2;95;204;8	2;1;30370;8			1;2000000			
30355	1	N©ng cÊp trang bŞ DiÖu D­¬ng	Îäµ±Ë×¼ÒÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3157;1	2;95;204;8	2;1;30370;8			1;2000000			
30356	1	N©ng cÊp trang bŞ DiÖu D­¬ng	ÑîÃÅÇ¹ÆïÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3158;1	2;95;204;8	2;1;30370;8			1;2000000			
30357	1	N©ng cÊp trang bŞ DiÖu D­¬ng	ÑîÃÅÇ¹ÆïÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3159;1	2;95;204;8	2;1;30370;8			1;2000000			
30358	1	N©ng cÊp trang bŞ DiÖu D­¬ng	ÑîÃÅÇ¹ÆïÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3160;1	2;95;204;8	2;1;30370;8			1;2000000			
30359	1	N©ng cÊp trang bŞ DiÖu D­¬ng	ÑîÃÅÇ¹ÆïÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3161;1	2;95;204;8	2;1;30370;8			1;2000000			
30360	1	N©ng cÊp trang bŞ DiÖu D­¬ng	ÑîÃÅ¹­ÆïÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3162;1	2;95;204;8	2;1;30370;8			1;2000000			
30361	1	N©ng cÊp trang bŞ DiÖu D­¬ng	ÑîÃÅ¹­ÆïÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3163;1	2;95;204;8	2;1;30370;8			1;2000000			
30362	1	N©ng cÊp trang bŞ DiÖu D­¬ng	ÑîÃÅ¹­ÆïÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3164;1	2;95;204;8	2;1;30370;8			1;2000000			
30363	1	N©ng cÊp trang bŞ DiÖu D­¬ng	ÑîÃÅ¹­ÆïÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3165;1	2;95;204;8	2;1;30370;8			1;2000000			
30364	1	N©ng cÊp trang bŞ DiÖu D­¬ng	Îå¶¾Ğ°ÏÀÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3166;1	2;95;204;8	2;1;30370;8			1;2000000			
30365	1	N©ng cÊp trang bŞ DiÖu D­¬ng	Îå¶¾Ğ°ÏÀÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3167;1	2;95;204;8	2;1;30370;8			1;2000000			
30366	1	N©ng cÊp trang bŞ DiÖu D­¬ng	Îå¶¾Ğ°ÏÀÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3168;1	2;95;204;8	2;1;30370;8			1;2000000			
30367	1	N©ng cÊp trang bŞ DiÖu D­¬ng	Îå¶¾Ğ°ÏÀÒ«ÑôÒÂ+8¸öÌìî¸Áî+8¸öÌìÃÅ½ğÁîÖÁÕ½¿ñ×°±¸		reduce_enhance	Gi¶m møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3169;1	2;95;204;8	2;1;30370;8			1;2000000			
