升47需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	400	600	100	100	100	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	200	200	200	200	200	200	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	200	200
升48需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	400	600	100	100	100	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	200	200	200	200	200	200	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	200	200
升49需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	400	600	100	100	100	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	200	200	200	200	200	200	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	200	200
升50需要的修为	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1	10	10	10	10	10	50	50	100	200	250	250	800	1000	1000	1000	1000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	4000	6000	1000	1000	1000	4000	4000	4000	4000	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	2000	2000	2000	2000	2000	2000	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	2000	2000	2000	1000	1000	1000	1500	1500	1000	1000	1500	1500	2000	2000
升51需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	400	700	100	100	100	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300
升52需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	400	700	100	100	100	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300
升53需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	400	700	100	100	100	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300
升54需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	400	700	100	100	100	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300
升55需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	400	700	100	100	100	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300
升56需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	400	700	100	100	100	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300
升57需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	400	700	100	100	100	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300
升58需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	400	700	100	100	100	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300
升59需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	400	700	100	100	100	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300
升60需要的修为	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1	10	10	10	10	10	50	50	100	200	250	250	800	1000	1000	1000	1000	2000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	2000	4000	7000	1000	1000	1000	4000	4000	4000	4000	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	3000	3000	3000	3000	3000	3000	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	2000	2000	2000	1000	1000	1000	1500	1500	1000	1000	1500	1500	3000	3000
升61需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	800	100	100	100	500	500	500	500	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300
升62需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	800	100	100	100	500	500	500	500	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300
升63需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	800	100	100	100	500	500	500	500	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300
升64需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	800	100	100	100	500	500	500	500	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300
升65需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	800	100	100	100	500	500	500	500	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300
升66需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	800	100	100	100	500	500	500	500	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300
升67需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	800	100	100	100	500	500	500	500	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300
升68需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	800	100	100	100	500	500	500	500	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300
升69需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	800	100	100	100	500	500	500	500	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300
升70需要的修为	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1	10	10	10	10	10	50	50	100	200	250	250	800	1000	1000	1000	1000	2000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	2000	5000	8000	1000	1000	1000	5000	5000	5000	5000	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	3000	3000	3000	3000	3000	3000	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	2000	2000	2000	1000	1000	1000	1500	1500	1000	1000	1500	1500	3000	3000
升71需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	900	100	100	100	500	500	500	500	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300
升72需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	900	100	100	100	500	500	500	500	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300
升73需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	900	100	100	100	500	500	500	500	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300
升74需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	900	100	100	100	500	500	500	500	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300
升75需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	900	100	100	100	500	500	500	500	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300
升76需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	900	100	100	100	500	500	500	500	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300
升77需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	900	100	100	100	500	500	500	500	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300
升78需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	900	100	100	100	500	500	500	500	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300
升79需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	900	100	100	100	500	500	500	500	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300
升80需要的修为	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1	10	10	10	10	10	50	50	100	200	250	250	800	1000	1000	1000	1000	2000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	2000	5000	8000	1000	1000	1000	5000	5000	5000	5000	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	3000	3000	3000	3000	3000	3000	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	2000	2000	2000	1000	1000	1000	1500	1500	1000	1000	1500	1500	3000	3000
升81需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	400	400	400	400	400	400	400	400	400	400	400	400	400	400	200	600	1000	100	100	100	600	600	600	600	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	400	400	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	400	400
升82需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	400	400	400	400	400	400	400	400	400	400	400	400	400	400	200	600	1000	100	100	100	600	600	600	600	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	400	400	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	400	400
升83需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	400	400	400	400	400	400	400	400	400	400	400	400	400	400	200	600	1000	100	100	100	600	600	600	600	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	400	400	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	400	400
升84需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	400	400	400	400	400	400	400	400	400	400	400	400	400	400	200	600	1000	100	100	100	600	600	600	600	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	400	400	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	400	400
升85需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	400	400	400	400	400	400	400	400	400	400	400	400	400	400	200	600	1000	100	100	100	600	600	600	600	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	400	400	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	400	400
升86需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	400	400	400	400	400	400	400	400	400	400	400	400	400	400	200	600	1000	100	100	100	600	600	600	600	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	400	400	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	400	400
升87需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	400	400	400	400	400	400	400	400	400	400	400	400	400	400	200	600	1000	100	100	100	600	600	600	600	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	400	400	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	400	400
升88需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	400	400	400	400	400	400	400	400	400	400	400	400	400	400	200	600	1000	100	100	100	600	600	600	600	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	400	400	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	400	400
升89需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	400	400	400	400	400	400	400	400	400	400	400	400	400	400	200	600	1000	100	100	100	600	600	600	600	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	400	400	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	400	400
升90需要的修为	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1	10	10	10	10	10	50	50	100	200	250	250	800	1000	1000	1000	1000	2000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	2000	6000	8000	1000	1000	1000	6000	6000	6000	6000	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	4000	4000	4000	4000	4000	4000	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	2000	2000	2000	1000	1000	1000	1500	1500	1000	1000	1500	1500	4000	4000
升91需要的修为	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	400	400	400	400	400	400	400	400	400	400	400	400	400	400	200	600	1000	100	100	100	600	600	600	600	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	400	400	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	400	400
