ID	Name	Belong	ProduceGenre	ProduceSub	ProduceDetail	SecProduceGenre	SecProduceSub	SecProduceDetail	SecProduceRate	Stuff1Genre	Stuff1Sub	Stuff1Detail	Stuff1Num	Stuff2Genre	Stuff2Sub	Stuff2Detail	Stuff2Num	Stuff3Genre	Stuff3Sub	Stuff3Detail	Stuff3Num	Stuff4Genre	Stuff4Sub	Stuff4Detail	Stuff4Num	ToolGenre	ToolSub	ToolDetail	ToolNum	NeedMore	Level	StaminaCost	ExpGain	RecipeDetail	MakeTime	EquipType	Identify
194	霓裳羽衣	5	0	100	52	0	0	0		2	10	7	5	2	2	55	5	2	2	23	1	2	2	64	2	0	0	0		1	6	0	10	24	180
195	天衣	5	0	100	53	0	0	0		2	2	47	5	2	9	4	5	2	2	23	1	2	2	64	3	0	0	0		1	6	0	10	24	180
196	飞天彩裳	5	0	100	54	0	0	0		2	2	47	6	2	9	4	6	2	2	23	1	2	2	64	3	0	0	0		1	7	0	10	24	180
197	羽裳	5	0	100	55	0	0	0		0	0	0	1	0	0	0	1	0	0	0	1	0	0	0		0	0	0		1	1	0	2	25	180
198	红云裳	5	0	100	56	0	0	0		0	0	0	1	0	0	0	1	0	0	0	1	0	0	0		0	0	0		1	1	0	2	25	180
199	紫劲衫	5	0	100	57	0	0	0		2	2	15	4	2	9	1	4	2	2	62	1	0	0	0		0	0	0		1	1	0	4	25	180
200	灵运裳	5	0	100	58	0	0	0		2	2	15	4	2	9	1	4	2	2	62	2	0	0	0		0	0	0		1	1	0	4	25	180
201	巾帼衫	5	0	100	59	0	0	0		2	2	16	4	2	9	2	4	2	2	62	3	0	0	0		0	0	0		1	1	0	4	25	180
202	风雨裳	5	0	100	60	0	0	0		2	2	16	4	2	9	2	4	2	2	62	3	0	0	0		0	0	0		1	1	0	4	25	180
203	密云衫	5	0	100	61	0	0	0		2	2	18	4	2	9	3	4	2	2	21	1	2	2	62	4	0	0	0		1	2	0	6	25	180
204	武斗裳	5	0	100	62	0	0	0		2	2	18	4	2	9	3	4	2	2	21	1	2	2	62	4	0	0	0		1	2	0	6	25	180
205	天蚕甲衣	5	0	100	63	0	0	0		2	2	17	4	2	2	52	4	2	2	22	1	2	2	63	1	0	0	0		1	3	0	8	25	180
206	绮罗裳	5	0	100	64	0	0	0		2	2	17	4	2	2	52	4	2	2	22	1	2	2	63	1	0	0	0		1	3	0	8	25	180
207	天工斗衣	5	0	100	65	0	0	0		2	2	46	4	2	2	53	4	2	2	22	1	2	2	63	2	0	0	0		1	4	0	8	25	180
208	玲珑裳	5	0	100	66	0	0	0		2	2	46	4	2	2	53	4	2	2	22	1	2	2	63	2	0	0	0		1	4	0	8	25	180
209	兽王斗衣	5	0	100	67	0	0	0		2	2	20	5	2	2	54	5	2	2	22	1	2	2	64	1	0	0	0		1	5	0	8	25	180
210	彩华裳	5	0	100	68	0	0	0		2	2	20	5	2	2	54	5	2	2	22	1	2	2	64	1	0	0	0		1	5	0	10	25	180
211	逆云斗衣	5	0	100	69	0	0	0		2	10	7	5	2	2	55	5	2	2	23	1	2	2	64	2	0	0	0		1	6	0	10	25	180
212	锦云裳	5	0	100	70	0	0	0		2	10	7	5	2	2	55	5	2	2	23	1	2	2	64	2	0	0	0		1	6	0	10	25	180
213	无双斗衣	5	0	100	71	0	0	0		2	2	47	5	2	9	4	5	2	2	23	1	2	2	64	3	0	0	0		1	6	0	10	25	180
214	五彩霓裳	5	0	100	72	0	0	0		2	2	47	6	2	9	4	6	2	2	23	1	2	2	64	3	0	0	0		1	7	0	10	25	180
215	素炒竹肉	7	1	1	6	1	1	7	5	1	3	9	2	1	3	19	2	0	0	0		0	0	0		0	0	0		0	1	0	8	37	54
216	玉笛谁家听落梅	7	1	1	16	1	1	17	5	1	3	16	2	1	3	15	2	1	3	14	1	0	0	0		0	0	0		0	8	0	10	37	54
217	二十四桥明月夜	7	1	1	17	0	0	0		1	3	17	2	1	3	16	2	1	3	15	1	0	0	0		0	0	0		0	9	0	10	37	54
218	蛋炒饭	7	1	1	14	1	1	15	5	1	3	16	2	1	3	15	2	1	3	14	1	0	0	0		0	0	0		0	8	0	10	36	54
219	黄金糕	7	1	1	15	0	0	0		1	3	17	2	1	3	16	2	1	3	15	1	0	0	0		0	0	0		0	9	0	10	36	54
220	吞龙宝刀	2	2	0	128	0	0	0		2	0	126	1	2	0	127	1	0	0	0		0	0	0		0	0	0		0	4	0	1	50	180
221	花笼百鸟裙	5	2	0	131	0	0	0		2	0	129	1	2	0	130	1	0	0	0		0	0	0		0	0	0		0	4	0	1	50	180
222	当归炖蛇汤	7	2	0	134	0	0	0		2	0	132	1	2	0	133	1	0	0	0		0	0	0		0	0	0		0	4	0	1	50	180
223	吞龙宝刀	3	2	0	128	0	0	0		2	0	126	1	2	0	127	1	0	0	0		0	0	0		0	0	0		0	4	0	1	50	180
224	吞龙宝刀	4	2	0	128	0	0	0		2	0	126	1	2	0	127	1	0	0	0		0	0	0		0	0	0		0	4	0	1	50	180
225	当归炖蛇汤	6	2	0	134	0	0	0		2	0	132	1	2	0	133	1	0	0	0		0	0	0		0	0	0		0	4	0	1	50	180
226	扬州土地符	8	1	5	7	0	0	0		2	2	65	1	2	1	907	1	0	0	0		0	0	0		0	0	0		0	1	0	1	42	54
227	军用长矛	2	2	0	314	0	0	0		2	0	307	5	2	0	308	5	2	0	310	5	0	0	0		0	0	0		0	1	0	1	50	90
228	军用长剑	3	2	0	315	0	0	0		2	0	307	5	2	0	308	5	2	0	311	5	0	0	0		0	0	0		0	1	0	1	50	90
229	军用箭囊	4	2	0	316	0	0	0		2	0	308	5	2	0	310	5	2	0	311	5	0	0	0		0	0	0		0	1	0	1	50	90
230	军用盔甲	5	2	0	317	0	0	0		2	0	310	5	2	0	311	5	2	0	308	5	0	0	0		0	0	0		0	1	0	1	50	90
231	军用符纸	8	2	0	318	0	0	0		2	0	313	5	2	0	311	5	2	0	310	5	0	0	0		0	0	0		0	1	0	1	50	54
232	军用医药	6	2	0	319	0	0	0		2	0	312	5	2	0	313	5	2	0	309	5	0	0	0		0	0	0		0	1	0	1	50	54
233	军用粮食	7	2	0	320	0	0	0		2	0	309	5	2	0	312	5	2	0	308	5	0	0	0		0	0	0		0	1	0	1	50	54
234	白日丹	6	1	0	17	0	0	0		1	2	8	2	1	2	1	3	1	3	19	2	2	2	28	1	0	0	0		0	1	0	4	32	54
235	全生丹	6	1	0	18	0	0	0		1	2	2	3	1	2	1	2	1	3	10	2	2	2	28	3	0	0	0		0	3	0	4	32	54
236	召魂丹	6	1	0	19	0	0	0		1	2	3	3	1	2	2	2	1	3	11	2	2	2	28	5	0	0	0		0	5	0	4	32	54
237	渔神役使丹	6	1	0	20	0	0	0		1	2	9	3	1	2	3	2	1	3	12	2	2	2	28	8	0	0	0		0	7	0	6	32	54
238	奔星却月丹	6	1	0	21	0	0	0		1	2	11	3	1	2	10	2	1	3	13	2	2	2	28	10	0	0	0		0	8	0	6	32	54
239	益阳散	6	1	0	22	0	0	0		1	2	8	2	1	2	1	3	1	3	19	2	2	2	28	1	0	0	0		0	1	0	4	32	54
240	千金散	6	1	0	23	0	0	0		1	2	2	3	1	2	1	2	1	3	10	2	2	2	28	3	0	0	0		0	3	0	4	32	54
241	补天散	6	1	0	24	0	0	0		1	2	3	3	1	2	2	2	1	3	11	2	2	2	28	5	0	0	0		0	5	0	4	32	54
242	七虫七花散	6	1	0	25	0	0	0		1	2	9	3	1	2	3	2	1	3	12	2	2	2	28	8	0	0	0		0	7	0	6	32	54
243	大日炎阳散	6	1	0	26	0	0	0		1	2	11	3	1	2	10	2	1	3	13	2	2	2	28	10	0	0	0		0	8	0	6	32	54
244	解毒丹	6	1	0	27	0	0	0		1	2	8	1	1	2	1	1	1	3	19	2	2	2	28	1	0	0	0		0	1	0	4	33	54
245	止水丹	6	1	0	28	0	0	0		1	2	2	1	1	2	1	1	1	3	10	2	2	2	28	2	0	0	0		0	3	0	4	33	54
246	排云丹	6	1	0	29	0	0	0		1	2	3	1	1	2	2	1	1	3	11	2	2	2	28	3	0	0	0		0	5	0	4	33	54
247	乾元正气丹	6	1	0	30	0	0	0		1	2	9	1	1	2	3	1	1	3	12	2	2	2	28	4	0	0	0		0	7	0	6	33	54
248	天王补心丹	6	1	0	31	0	0	0		1	2	11	1	1	2	10	1	1	3	13	2	2	2	28	5	0	0	0		0	8	0	6	33	54
249	侠少头巾	10	0	103	1	0	0	0		0	0	0	1	0	0	0	1	0	0	0	1	0	0	0		0	0	0		1	1	0	2	22	180
250	风雨巾	10	0	103	2	0	0	0		0	0	0	1	0	0	0	1	0	0	0	1	0	0	0		0	0	0		1	1	0	2	22	180
251	英雄巾	10	0	103	3	0	0	0		2	2	15	4	2	9	1	4	2	2	62	1	0	0	0		0	0	0		1	1	0	4	22	180
252	锦布发带	10	0	103	4	0	0	0		2	2	15	4	2	9	1	4	2	2	62	2	0	0	0		0	0	0		1	1	0	4	22	180
253	满月笠	10	0	103	5	0	0	0		2	2	16	4	2	9	2	4	2	2	62	3	0	0	0		0	0	0		1	1	0	4	22	180
254	金风冠	10	0	103	6	0	0	0		2	2	16	4	2	9	2	4	2	2	62	3	0	0	0		0	0	0		1	1	0	4	22	180
255	蒙面巾	10	0	103	7	0	0	0		2	2	18	4	2	9	3	4	2	2	21	1	2	2	62	4	0	0	0		1	2	0	6	22	180
256	华阳巾	10	0	103	8	0	0	0		2	2	18	4	2	9	3	4	2	2	21	1	2	2	62	4	0	0	0		1	2	0	6	22	180
257	铁线笠	10	0	103	9	0	0	0		2	2	17	4	2	2	52	4	2	2	22	1	2	2	63	1	0	0	0		1	3	0	8	22	180
258	逸隐冠	10	0	103	10	0	0	0		2	2	17	4	2	2	52	4	2	2	22	1	2	2	63	1	0	0	0		1	3	0	8	22	180
259	红绫面巾	10	0	103	11	0	0	0		2	2	46	4	2	2	53	4	2	2	22	1	2	2	63	2	0	0	0		1	4	0	8	22	180
260	行云束带	10	0	103	12	0	0	0		2	2	46	4	2	2	53	4	2	2	22	1	2	2	63	2	0	0	0		1	4	0	8	22	180
261	青纱眼罩	10	0	103	13	0	0	0		2	2	20	5	2	2	54	5	2	2	22	1	2	2	64	1	0	0	0		1	5	0	8	22	180
262	赤蜻眼罩	10	0	103	14	0	0	0		2	2	20	5	2	2	54	5	2	2	22	1	2	2	64	1	0	0	0		1	5	0	10	22	180
263	飞云笠	10	0	103	15	0	0	0		2	10	7	5	2	2	55	5	2	2	23	1	2	2	64	2	0	0	0		1	6	0	10	22	180
264	绝玉冠	10	0	103	16	0	0	0		2	10	7	5	2	2	55	5	2	2	23	1	2	2	64	2	0	0	0		1	6	0	10	22	180
265	山鬼面具	10	0	103	17	0	0	0		2	2	47	5	2	9	4	5	2	2	23	1	2	2	64	3	0	0	0		1	6	0	10	22	180
266	秘神冠	10	0	103	18	0	0	0		2	2	47	6	2	9	4	6	2	2	23	1	2	2	64	3	0	0	0		1	7	0	10	22	180
267	侠少头带	10	0	103	19	0	0	0		0	0	0	1	0	0	0	1	0	0	0	1	0	0	0		0	0	0		1	1	0	2	23	180
268	黑锦头带	10	0	103	20	0	0	0		0	0	0	1	0	0	0	1	0	0	0	1	0	0	0		0	0	0		1	1	0	2	23	180
269	牛皮头巾	10	0	103	21	0	0	0		2	2	15	4	2	9	1	4	2	2	62	1	0	0	0		0	0	0		1	1	0	4	23	180
270	金绦发带	10	0	103	22	0	0	0		2	2	15	4	2	9	1	4	2	2	62	2	0	0	0		0	0	0		1	1	0	4	23	180
271	武胜纱帽	10	0	103	23	0	0	0		2	2	16	4	2	9	2	4	2	2	62	3	0	0	0		0	0	0		1	1	0	4	23	180
272	黄绸束带	10	0	103	24	0	0	0		2	2	16	4	2	9	2	4	2	2	62	3	0	0	0		0	0	0		1	1	0	4	23	180
273	神木发带	10	0	103	25	0	0	0		2	2	18	4	2	9	3	4	2	2	21	1	2	2	62	4	0	0	0		1	2	0	6	23	180
274	弱水笠	10	0	103	26	0	0	0		2	2	18	4	2	9	3	4	2	2	21	1	2	2	62	4	0	0	0		1	2	0	6	23	180
275	朱雀束带	10	0	103	27	0	0	0		2	2	17	4	2	2	52	4	2	2	22	1	2	2	63	1	0	0	0		1	3	0	8	23	180
276	海神发结	10	0	103	28	0	0	0		2	2	17	4	2	2	52	4	2	2	22	1	2	2	63	1	0	0	0		1	3	0	8	23	180
277	定国紫染带	10	0	103	29	0	0	0		2	2	46	4	2	2	53	4	2	2	22	1	2	2	63	2	0	0	0		1	4	0	8	23	180
278	秘忍面罩	10	0	103	30	0	0	0		2	2	46	4	2	2	53	4	2	2	22	1	2	2	63	2	0	0	0		1	4	0	8	23	180
279	神策金盔	10	0	103	31	0	0	0		2	2	20	5	2	2	54	5	2	2	22	1	2	2	64	1	0	0	0		1	5	0	8	23	180
280	五鬼头巾	10	0	103	32	0	0	0		2	2	20	5	2	2	54	5	2	2	22	1	2	2	64	1	0	0	0		1	5	0	10	23	180
281	精钢战盔	10	0	103	33	0	0	0		2	10	7	5	2	2	55	5	2	2	23	1	2	2	64	2	0	0	0		1	6	0	10	23	180
282	雷池面具	10	0	103	34	0	0	0		2	10	7	5	2	2	55	5	2	2	23	1	2	2	64	2	0	0	0		1	6	0	10	23	180
283	钟馗面具	10	0	103	35	0	0	0		2	2	47	5	2	9	4	5	2	2	23	1	2	2	64	3	0	0	0		1	6	0	10	23	180
284	异神头巾	10	0	103	36	0	0	0		2	2	47	6	2	9	4	6	2	2	23	1	2	2	64	3	0	0	0		1	7	0	10	23	180
285	桃木发簪	10	0	103	37	0	0	0		0	0	0	1	0	0	0	1	0	0	0	1	0	0	0		0	0	0		1	1	0	2	24	180
286	彩木发簪	10	0	103	38	0	0	0		0	0	0	1	0	0	0	1	0	0	0	1	0	0	0		0	0	0		1	1	0	2	24	180
287	防风笠	10	0	103	39	0	0	0		2	2	15	4	2	9	1	4	2	2	62	1	0	0	0		0	0	0		1	1	0	4	24	180
288	辟水笠	10	0	103	40	0	0	0		2	2	15	4	2	9	1	4	2	2	62	2	0	0	0		0	0	0		1	1	0	4	24	180
289	青铜发结	10	0	103	41	0	0	0		2	2	16	4	2	9	2	4	2	2	62	3	0	0	0		0	0	0		1	1	0	4	24	180
290	珊瑚簪	10	0	103	42	0	0	0		2	2	16	4	2	9	2	4	2	2	62	3	0	0	0		0	0	0		1	1	0	4	24	180
291	磐石发结	10	0	103	43	0	0	0		2	2	18	4	2	9	3	4	2	2	21	1	2	2	62	4	0	0	0		1	2	0	6	24	180
292	孔雀簪	10	0	103	44	0	0	0		2	2	18	4	2	9	3	4	2	2	21	1	2	2	62	4	0	0	0		1	2	0	6	24	180
293	朱雀发结	10	0	103	45	0	0	0		2	2	17	4	2	2	52	4	2	2	22	1	2	2	63	1	0	0	0		1	3	0	8	24	180
294	腾蛇发簪	10	0	103	46	0	0	0		2	2	17	4	2	2	52	4	2	2	22	1	2	2	63	1	0	0	0		1	3	0	8	24	180
295	冥蝶发结	10	0	103	47	0	0	0		2	2	46	4	2	2	53	4	2	2	22	1	2	2	63	2	0	0	0		1	4	0	8	24	180
296	金凤簪	10	0	103	48	0	0	0		2	2	46	4	2	2	53	4	2	2	22	1	2	2	63	2	0	0	0		1	4	0	8	24	180
297	地杰	10	0	103	49	0	0	0		2	2	20	5	2	2	54	5	2	2	22	1	2	2	64	1	0	0	0		1	5	0	8	24	180
298	夺魂	10	0	103	50	0	0	0		2	2	20	5	2	2	54	5	2	2	22	1	2	2	64	1	0	0	0		1	5	0	10	24	180
299	日冕	10	0	103	51	0	0	0		2	10	7	5	2	2	55	5	2	2	23	1	2	2	64	2	0	0	0		1	6	0	10	24	180
300	神乌	10	0	103	52	0	0	0		2	10	7	5	2	2	55	5	2	2	23	1	2	2	64	2	0	0	0		1	6	0	10	24	180
301	修罗	10	0	103	53	0	0	0		2	2	47	5	2	9	4	5	2	2	23	1	2	2	64	3	0	0	0		1	6	0	10	24	180
302	朱雀	10	0	103	54	0	0	0		2	2	47	6	2	9	4	6	2	2	23	1	2	2	64	3	0	0	0		1	7	0	10	24	180
303	桃木簪	10	0	103	55	0	0	0		0	0	0	1	0	0	0	1	0	0	0	1	0	0	0		0	0	0		1	1	0	2	25	180
304	彩纹木簪	10	0	103	56	0	0	0		0	0	0	1	0	0	0	1	0	0	0	1	0	0	0		0	0	0		1	1	0	2	25	180
305	木齿束发	10	0	103	57	0	0	0		2	2	15	4	2	9	1	4	2	2	62	1	0	0	0		0	0	0		1	1	0	4	25	180
306	银铃簪	10	0	103	58	0	0	0		2	2	15	4	2	9	1	4	2	2	62	2	0	0	0		0	0	0		1	1	0	4	25	180
307	鬼面束发	10	0	103	59	0	0	0		2	2	16	4	2	9	2	4	2	2	62	3	0	0	0		0	0	0		1	1	0	4	25	180
308	青蓝发带	10	0	103	60	0	0	0		2	2	16	4	2	9	2	4	2	2	62	3	0	0	0		0	0	0		1	1	0	4	25	180
309	蓝蝶束发	10	0	103	61	0	0	0		2	2	18	4	2	9	3	4	2	2	21	1	2	2	62	4	0	0	0		1	2	0	6	25	180
310	白虹簪	10	0	103	62	0	0	0		2	2	18	4	2	9	3	4	2	2	21	1	2	2	62	4	0	0	0		1	2	0	6	25	180
311	千机束额	10	0	103	63	0	0	0		2	2	17	4	2	2	52	4	2	2	22	1	2	2	63	1	0	0	0		1	3	0	8	25	180
312	天罗钗	10	0	103	64	0	0	0		2	2	17	4	2	2	52	4	2	2	22	1	2	2	63	1	0	0	0		1	3	0	8	25	180
313	天风束额	10	0	103	65	0	0	0		2	2	46	4	2	2	53	4	2	2	22	1	2	2	63	2	0	0	0		1	4	0	8	25	180
314	云梦钗	10	0	103	66	0	0	0		2	2	46	4	2	2	53	4	2	2	22	1	2	2	63	2	0	0	0		1	4	0	8	25	180
315	飞鸟	10	0	103	67	0	0	0		2	2	20	5	2	2	54	5	2	2	22	1	2	2	64	1	0	0	0		1	5	0	8	25	180
316	鸿鹄	10	0	103	68	0	0	0		2	2	20	5	2	2	54	5	2	2	22	1	2	2	64	1	0	0	0		1	5	0	10	25	180
317	宝象	10	0	103	69	0	0	0		2	10	7	5	2	2	55	5	2	2	23	1	2	2	64	2	0	0	0		1	6	0	10	25	180
318	风雷	10	0	103	70	0	0	0		2	10	7	5	2	2	55	5	2	2	23	1	2	2	64	2	0	0	0		1	6	0	10	25	180
319	巫咸	10	0	103	71	0	0	0		2	2	47	5	2	9	4	5	2	2	23	1	2	2	64	3	0	0	0		1	6	0	10	25	180
320	长生	10	0	103	72	0	0	0		2	2	47	6	2	9	4	6	2	2	23	1	2	2	64	3	0	0	0		1	7	0	10	25	180
321	侠少布装	9	0	101	1	0	0	0		0	0	0	1	0	0	0	1	0	0	0	1	0	0	0		0	0	0		1	1	0	2	22	180
322	远足装	9	0	101	2	0	0	0		0	0	0	1	0	0	0	1	0	0	0	1	0	0	0		0	0	0		1	1	0	2	22	180
323	狼皮装	9	0	101	3	0	0	0		2	2	15	4	2	9	1	4	2	2	62	1	0	0	0		0	0	0		1	1	0	4	22	180
324	如意装	9	0	101	4	0	0	0		2	2	15	4	2	9	1	4	2	2	62	2	0	0	0		0	0	0		1	1	0	4	22	180
325	虎皮装	9	0	101	5	0	0	0		2	2	16	4	2	9	2	4	2	2	62	3	0	0	0		0	0	0		1	1	0	4	22	180
326	轻甲装	9	0	101	6	0	0	0		2	2	16	4	2	9	2	4	2	2	62	3	0	0	0		0	0	0		1	1	0	4	22	180
327	夜行装	9	0	101	7	0	0	0		2	2	18	4	2	9	3	4	2	2	21	1	2	2	62	4	0	0	0		1	2	0	6	22	180
328	火翔装	9	0	101	8	0	0	0		2	2	18	4	2	9	3	4	2	2	21	1	2	2	62	4	0	0	0		1	2	0	6	22	180
329	赤鳞装	9	0	101	9	0	0	0		2	2	17	4	2	2	52	4	2	2	22	1	2	2	63	1	0	0	0		1	3	0	8	22	180
330	如意装	9	0	101	10	0	0	0		2	2	17	4	2	2	52	4	2	2	22	1	2	2	63	1	0	0	0		1	3	0	8	22	180
331	龙皮装	9	0	101	11	0	0	0		2	2	46	4	2	2	53	4	2	2	22	1	2	2	63	2	0	0	0		1	4	0	8	22	180
332	幻影装	9	0	101	12	0	0	0		2	2	46	4	2	2	53	4	2	2	22	1	2	2	63	2	0	0	0		1	4	0	8	22	180
333	天狼装	9	0	101	13	0	0	0		2	2	20	5	2	2	54	5	2	2	22	1	2	2	64	1	0	0	0		1	5	0	8	22	180
334	飞鱼装	9	0	101	14	0	0	0		2	2	20	5	2	2	54	5	2	2	22	1	2	2	64	1	0	0	0		1	5	0	10	22	180
335	青云装	9	0	101	15	0	0	0		2	10	7	5	2	2	55	5	2	2	23	1	2	2	64	2	0	0	0		1	6	0	10	22	180
336	碧鳞装	9	0	101	16	0	0	0		2	10	7	5	2	2	55	5	2	2	23	1	2	2	64	2	0	0	0		1	6	0	10	22	180
337	杀劫装	9	0	101	17	0	0	0		2	2	47	5	2	9	4	5	2	2	23	1	2	2	64	3	0	0	0		1	6	0	10	22	180
338	乌蚕装	9	0	101	18	0	0	0		2	2	47	6	2	9	4	6	2	2	23	1	2	2	64	3	0	0	0		1	7	0	10	22	180
339	侠少装	9	0	101	19	0	0	0		0	0	0	1	0	0	0	1	0	0	0	1	0	0	0		0	0	0		1	1	0	2	23	180
340	回风装	9	0	101	20	0	0	0		0	0	0	1	0	0	0	1	0	0	0	1	0	0	0		0	0	0		1	1	0	2	23	180
341	莽牛装	9	0	101	21	0	0	0		2	2	15	4	2	9	1	4	2	2	62	1	0	0	0		0	0	0		1	1	0	4	23	180
342	金丝装	9	0	101	22	0	0	0		2	2	15	4	2	9	1	4	2	2	62	2	0	0	0		0	0	0		1	1	0	4	23	180
343	豪勇装	9	0	101	23	0	0	0		2	2	16	4	2	9	2	4	2	2	62	3	0	0	0		0	0	0		1	1	0	4	23	180
344	金缕装	9	0	101	24	0	0	0		2	2	16	4	2	9	2	4	2	2	62	3	0	0	0		0	0	0		1	1	0	4	23	180
345	游侠装	9	0	101	25	0	0	0		2	2	18	4	2	9	3	4	2	2	21	1	2	2	62	4	0	0	0		1	2	0	6	23	180
346	虎皮劲装	9	0	101	26	0	0	0		2	2	18	4	2	9	3	4	2	2	21	1	2	2	62	4	0	0	0		1	2	0	6	23	180
347	锦澜装	9	0	101	27	0	0	0		2	2	17	4	2	2	52	4	2	2	22	1	2	2	63	1	0	0	0		1	3	0	8	23	180
348	青霜装	9	0	101	28	0	0	0		2	2	17	4	2	2	52	4	2	2	22	1	2	2	63	1	0	0	0		1	3	0	8	23	180
349	天风装	9	0	101	29	0	0	0		2	2	46	4	2	2	53	4	2	2	22	1	2	2	63	2	0	0	0		1	4	0	8	23	180
350	秘隐装	9	0	101	30	0	0	0		2	2	46	4	2	2	53	4	2	2	22	1	2	2	63	2	0	0	0		1	4	0	8	23	180
351	神策装	9	0	101	31	0	0	0		2	2	20	5	2	2	54	5	2	2	22	1	2	2	64	1	0	0	0		1	5	0	8	23	180
352	天雷装	9	0	101	32	0	0	0		2	2	20	5	2	2	54	5	2	2	22	1	2	2	64	1	0	0	0		1	5	0	10	23	180
353	柔钢装	9	0	101	33	0	0	0		2	10	7	5	2	2	55	5	2	2	23	1	2	2	64	2	0	0	0		1	6	0	10	23	180
354	狂炎装	9	0	101	34	0	0	0		2	10	7	5	2	2	55	5	2	2	23	1	2	2	64	2	0	0	0		1	6	0	10	23	180
355	血河装	9	0	101	35	0	0	0		2	2	47	5	2	9	4	5	2	2	23	1	2	2	64	3	0	0	0		1	6	0	10	23	180
356	天罡装	9	0	101	36	0	0	0		2	2	47	6	2	9	4	6	2	2	23	1	2	2	64	3	0	0	0		1	7	0	10	23	180
357	彩绣装	9	0	101	37	0	0	0		0	0	0	1	0	0	0	1	0	0	0	1	0	0	0		0	0	0		1	1	0	2	24	180
358	胡姬绣装	9	0	101	38	0	0	0		0	0	0	1	0	0	0	1	0	0	0	1	0	0	0		0	0	0		1	1	0	2	24	180
359	黑绒绣装	9	0	101	39	0	0	0		2	2	15	4	2	9	1	4	2	2	62	1	0	0	0		0	0	0		1	1	0	4	24	180
360	碧云绣装	9	0	101	40	0	0	0		2	2	15	4	2	9	1	4	2	2	62	2	0	0	0		0	0	0		1	1	0	4	24	180
361	武炼绣装	9	0	101	41	0	0	0		2	2	16	4	2	9	2	4	2	2	62	3	0	0	0		0	0	0		1	1	0	4	24	180
362	火浣绣装	9	0	101	42	0	0	0		2	2	16	4	2	9	2	4	2	2	62	3	0	0	0		0	0	0		1	1	0	4	24	180
363	炼甲绣装	9	0	101	43	0	0	0		2	2	18	4	2	9	3	4	2	2	21	1	2	2	62	4	0	0	0		1	2	0	6	24	180
364	狮蛮绣装	9	0	101	44	0	0	0		2	2	18	4	2	9	3	4	2	2	21	1	2	2	62	4	0	0	0		1	2	0	6	24	180
365	锦樱绣装	9	0	101	45	0	0	0		2	2	17	4	2	2	52	4	2	2	22	1	2	2	63	1	0	0	0		1	3	0	8	24	180
366	云霞绣装	9	0	101	46	0	0	0		2	2	17	4	2	2	52	4	2	2	22	1	2	2	63	1	0	0	0		1	3	0	8	24	180
367	璇金甲装	9	0	101	47	0	0	0		2	2	46	4	2	2	53	4	2	2	22	1	2	2	63	2	0	0	0		1	4	0	8	24	180
368	红云绣装	9	0	101	48	0	0	0		2	2	46	4	2	2	53	4	2	2	22	1	2	2	63	2	0	0	0		1	4	0	8	24	180
369	雷神	9	0	101	49	0	0	0		2	2	20	5	2	2	54	5	2	2	22	1	2	2	64	1	0	0	0		1	5	0	8	24	180
370	天马	9	0	101	50	0	0	0		2	2	20	5	2	2	54	5	2	2	22	1	2	2	64	1	0	0	0		1	5	0	10	24	180
371	破阵	9	0	101	51	0	0	0		2	10	7	5	2	2	55	5	2	2	23	1	2	2	64	2	0	0	0		1	6	0	10	24	180
372	拂云	9	0	101	52	0	0	0		2	10	7	5	2	2	55	5	2	2	23	1	2	2	64	2	0	0	0		1	6	0	10	24	180
373	虎啸	9	0	101	53	0	0	0		2	2	47	5	2	9	4	5	2	2	23	1	2	2	64	3	0	0	0		1	6	0	10	24	180
374	太清	9	0	101	54	0	0	0		2	2	47	6	2	9	4	6	2	2	23	1	2	2	64	3	0	0	0		1	7	0	10	24	180
375	浅草绣装	9	0	101	55	0	0	0		0	0	0	1	0	0	0	1	0	0	0	1	0	0	0		0	0	0		1	1	0	2	25	180
376	紫霞绣装	9	0	101	56	0	0	0		0	0	0	1	0	0	0	1	0	0	0	1	0	0	0		0	0	0		1	1	0	2	25	180
377	风尘绣装	9	0	101	57	0	0	0		2	2	15	4	2	9	1	4	2	2	62	1	0	0	0		0	0	0		1	1	0	4	25	180
378	灵运绣装	9	0	101	58	0	0	0		2	2	15	4	2	9	1	4	2	2	62	2	0	0	0		0	0	0		1	1	0	4	25	180
379	飞红绣装	9	0	101	59	0	0	0		2	2	16	4	2	9	2	4	2	2	62	3	0	0	0		0	0	0		1	1	0	4	25	180
380	风雨绣装	9	0	101	60	0	0	0		2	2	16	4	2	9	2	4	2	2	62	3	0	0	0		0	0	0		1	1	0	4	25	180
381	陷阵绣装	9	0	101	61	0	0	0		2	2	18	4	2	9	3	4	2	2	21	1	2	2	62	4	0	0	0		1	2	0	6	25	180
382	碧湖绣装	9	0	101	62	0	0	0		2	2	18	4	2	9	3	4	2	2	21	1	2	2	62	4	0	0	0		1	2	0	6	25	180
383	天蚕绣装	9	0	101	63	0	0	0		2	2	17	4	2	2	52	4	2	2	22	1	2	2	63	1	0	0	0		1	3	0	8	25	180
384	绮罗绣装	9	0	101	64	0	0	0		2	2	17	4	2	2	52	4	2	2	22	1	2	2	63	1	0	0	0		1	3	0	8	25	180
